央视卫视,#genre#
中国交通频道(四川)[640*360][640*360],https://tv.lanjingfm.com/cctbn/sichuan.m3u8
中国气象[720*576][720*576],http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
云南卫视[768*576][768*576],http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221225591/index.m3u8
亳州农村频道[640*360][640*360],http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
亳州新闻频道[640*360][640*360],http://220.180.110.101:8083/videos/live/33/59/NC7XQdEveyncq/NC7XQdEveyncq.M3U8
今日俄罗斯[1280*720][1280*720],https://rt-news-gd.secure2.footprint.net/1103_2500Kb.m3u8
余姚新闻综合[720*576][720*576],http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
侨乡频道[1920*1080][1920*1080],http://stream.jinjiang.tv/1/sd/live.m3u8
保姆的目的[1920*1080][1920*1080],https://156zy.suyunbo.tv/2018/07/28/55Zmxf2t0KqXP4xy/playlist.m3u8
六安公共频道[1280*720][1280*720],http://live.china-latv.com/channel2/sd/live.m3u8
六安新闻综合[1280*720][1280*720],http://live.china-latv.com/channel1/sd/live.m3u8
内蒙古卫视[768*576][768*576],http://117.169.120.140:8080/live/neimenggustv/.m3u8
内蒙古卫视[1920*1080][1920*1080],http://live.m2oplus.nmtv.cn/1/playlist.m3u8
凤凰中文HD[1280*720][1280*720],http://223.82.250.72/live/fhchinese/1.m3u8
凤台文化生活 (576p)[768*576][768*576],http://60.175.115.119:1935/live/wenhua/playlist.m3u8
凤台综合频道 (576p)[768*576][768*576],http://60.175.115.119:1935/live/zonghe/playlist.m3u8
利川公共频道[1024*576][1024*576],http://lichuan.live.tempsource.cjyun.org/videotmp/s10093-lcgg.m3u8
北京冬奥纪实[1920*1080][1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
北碚综合频道[720*576][720*576],http://222.178.181.121:12034/beibei01.m3u8
华亭电视台[1920*1080][1920*1080],http://117.156.28.119/270000001111/1110000148/index.m3u8
南京信息[1280*720][1280*720],http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京娱乐[1280*720][1280*720],http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
南京教科[1280*720][1280*720],http://live.nbs.cn/channels/njtv/jkpd/m3u8:500k/live.m3u8
南京新闻综合[1920*1080][1920*1080],http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京生活[1280*720][1280*720],http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8
南宁公共[1280*720][1280*720],http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
南宁影视娱乐[1280*720][1280*720],http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁新闻综合[1280*720][1280*720],http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
南宁都市生活[1280*720][1280*720],http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南方卫视[960*540][960*540],http://149.129.100.78/guangdong.php?id=51
南通公共[853*480][853*480],http://149.129.100.78/nantong.php?id=gg
南通文化旅游[853*480][853*480],http://149.129.100.78/nantong.php?id=ly
南通新闻综合[853*480][853*480],http://149.129.100.78/nantong.php?id=zh
南阳新闻频道[1067*600][1067*600],http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_142.m3u8
原住民電視 (720p)[1280*720][1280*720],http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
双峰电视一套 (360p)[654*360][654*360],http://hnsf.chinashadt.com:2036/zhuanma/tv1.stream_360p/playlist.m3u8
吉林公共新闻[1200*900][1200*900],http://stream1.jlntv.cn/ggpd/sd/live.m3u8
吉林公共新闻[1200*900][1200*900],http://stream1.jlntv.cn/ggpd/sd/live.m3u8?_upt=b95938311531576098
吉林卫视[1920*1080][1920*1080],http://stream4.jlntv.cn/test2/sd/live.m3u8
吉林卫视高清[768*576][768*576],http://117.169.120.140:8080/live/jilinstv/.m3u8
吉林山村[1200*900][1200*900],http://stream1.jlntv.cn/xcpd/sd/live.m3u8?_upt=ed8b01841531576074
吉林生活[1200*900][1200*900],http://stream1.jlntv.cn/shpd/sd/live.m3u8
吉林生活[1200*900][1200*900],http://stream1.jlntv.cn/shpd/sd/live.m3u8?_upt=212b47d81531576020
吉林都市[1200*900][1200*900],http://stream1.jlntv.cn/dspd/sd/live.m3u8
吉林都市[1200*900][1200*900],http://stream1.jlntv.cn/dspd/sd/live.m3u8?_upt=4f4899d21531575987
吴江新闻综合[1280*720][1280*720],http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8
周口经济生活2 (576p)[720*576][720*576],http://tv.zkxww.com:1935/live2/mp4:ch2-500k/playlist.m3u8
嘉佳卡通[960*540][960*540],http://149.129.100.78/guangdong.php?id=66
四川公共乡村 (720p)[1280*720][1280*720],http://scgctvshow.sctv.com/hdlive/sctv9/index.m3u8
四川妇女儿童 (720p)[1280*720][1280*720],http://scgctvshow.sctv.com/hdlive/sctv7/index.m3u8
四川影视文艺 (720p)[1280*720][1280*720],http://scgctvshow.sctv.com/hdlive/sctv5/index.m3u8
四川文化旅游[1280*720][1280*720],http://scgctvshow.sctv.com/hdlive/sctv2/index.m3u8
四川新闻[1280*720][1280*720],http://scgctvshow.sctv.com/hdlive/sctv4/index.m3u8
四川星空购物[1280*720][1280*720],http://scgctvshow.sctv.com/hdlive/sctv6/index.m3u8
四川经济[1280*720][1280*720],http://scgctvshow.sctv.com/hdlive/sctv3/index.m3u8
增城综合[1920*1080][1920*1080],http://202.168.164.38:8083/videos/live/19/27/QEQXMtU5AUpwo/QEQXMtU5AUpwo.M3U8
大愛1[1280*720][1280*720],https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱海外[1280*720][1280*720],https://pulltv3.wanfudaluye.com/live/tv3.m3u8
天映经典频[854*480][854*480],https://liveanevia.mncnow.id/live/eds/CelestialClassic/sa_dash_vmx/CelestialClassic.mpd
天映频道[854*480][854*480],https://liveanevia.mncnow.id/live/eds/CelestialMovie/sa_dash_vmx/CelestialMovie.mpd
天津卫视高清[1920*1080][1920*1080],http://117.169.120.140:8080/live/hdtianjinstv/.m3u8
央视体育频道-CCTV5FHD100[1047*576][1047*576],http://223.110.245.165/ott.js.chinamobile.com/PLTV/3/224/3221226362/index.m3u8
奥视卫星 (720p)[1280*720][1280*720],http://61.244.22.5/ch3/_definst_/ch3.live/playlist.m3u8
宁夏卫视[785*576][785*576],http://117.169.120.140:8080/live/ningxiastv/.m3u8
宁波少儿[640*360][640*360],http://149.129.100.78/ningbo.php?id=5
宁波影视剧[640*360][640*360],http://149.129.100.78/ningbo.php?id=4
宁波教育科技[960*540][960*540],http://149.129.100.78/ningbo.php?id=6
宁波新闻综合[960*540][960*540],http://149.129.100.78/ningbo.php?id=1
宁波经济生活[960*540][960*540],http://149.129.100.78/ningbo.php?id=2
宁波都市文体[960*540][960*540],http://149.129.100.78/ningbo.php?id=3
安徽人物[853*480][853*480],http://149.129.100.78/anhui.php?id=69
安徽公共[853*480][853*480],http://149.129.100.78/anhui.php?id=50
安徽农业科教[853*480][853*480],http://149.129.100.78/anhui.php?id=51
安徽卫视[1047*576][1047*576],http://223.110.245.143/ott.js.chinamobile.com/PLTV/3/224/3221225800/index.m3u8
安徽影视[853*480][853*480],http://149.129.100.78/anhui.php?id=72
安徽综艺体育[853*480][853*480],http://149.129.100.78/anhui.php?id=73
宜兴新闻频道[1280*720][1280*720],http://live-dft-hls-yf.jstv.com/live/yixing_xw/online.m3u8
宜兴电视紫砂频道[1280*720][1280*720],http://live-dft-hls-yf.jstv.com/live/yixing_zs/online.m3u8
宿州公共频道[1920*1080][1920*1080],http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州新闻综合[1920*1080][1920*1080],http://live.ahsz.tv/video/s10001-szzh/index.m3u8
宿州科教[1920*1080][1920*1080],http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
山东体育[1920*1080][1920*1080],http://livealone302.iqilu.com/iqilu/typd.m3u8
山东农科[720*406][720*406],http://livealone302.iqilu.com/iqilu/nkpd.m3u8
山东卫视高清[1920*1080][1920*1080],http://117.169.120.140:8080/live/hdshandongstv/.m3u8
山东少儿[720*406][720*406],http://livealone302.iqilu.com/iqilu/sepd.m3u8
山东居家购物[640*360][640*360],http://livealone302.iqilu.com/iqilu/gwpd.m3u8
山东生活[1920*1080][1920*1080],http://livealone302.iqilu.com/iqilu/shpd.m3u8
山东综艺[720*406][720*406],http://livealone302.iqilu.com/iqilu/zypd.m3u8
山东齐鲁[1920*1080][1920*1080],http://livealone302.iqilu.com/iqilu/qlpd.m3u8
山西卫视[768*576][768*576],http://117.169.120.140:8080/live/shanxistv/.m3u8
岭南戏曲[640*480][640*480],http://149.129.100.78/guangdong.php?id=15
岷县电视台[1920*1080][1920*1080],http://117.156.28.119/270000001111/1110000130/index.m3u8
巴中公共频道[1920*1080][1920*1080],http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
巴中综合频道[1920*1080][1920*1080],http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8
常州新闻综合[1024*576][1024*576],http://stream.cztv.tv/cztvxw/playlist.m3u8
常州都市[1024*576][1024*576],http://stream.cztv.tv/cztvds/playlist.m3u8
平乡电视台[785*576][785*576],http://hbpx.chinashadt.com:2036/live/px1.stream/chunklist.m3u8
平乡综合频道 (576p)[785*576][785*576],http://hbpx.chinashadt.com:2036/live/px1.stream/playlist.m3u8
广东体育[960*540][960*540],http://149.129.100.78/guangdong.php?id=47
广东国际[960*540][960*540],http://149.129.100.78/guangdong.php?id=46
广东少儿[960*540][960*540],http://149.129.100.78/guangdong.php?id=54
广东影视[960*540][960*540],http://149.129.100.78/guangdong.php?id=53
广东房产[640*480][640*480],http://149.129.100.78/guangdong.php?id=67
广东新闻[960*540][960*540],http://149.129.100.78/guangdong.php?id=45
广东珠江[960*540][960*540],http://149.129.100.78/guangdong.php?id=44
广东经济科教[960*540][960*540],http://149.129.100.78/guangdong.php?id=49
广东综艺[1280*720][1280*720],http://149.129.100.78/guangdong.php?id=16
广州南国都市[1920*1080][1920*1080],http://149.129.100.78/gztv.php?id=shenghuo
广州影视[1280*720][1280*720],http://149.129.100.78/gztv.php?id=yingshi
广州新闻[1280*720][1280*720],http://149.129.100.78/gztv.php?id=xinwen
广州法治[1280*720][1280*720],http://149.129.100.78/gztv.php?id=fazhi
广州竞赛[1280*720][1280*720],http://149.129.100.78/gztv.php?id=jingsai
广州综合[1280*720][1280*720],http://149.129.100.78/gztv.php?id=zhonghe
延边卫视[1280*720][1280*720],http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
开州综合频道[1280*720][1280*720],http://kaixianlive.cbg.cn:10345/1.m3u8
张家口一套[1280*720][1280*720],http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8
张家港社会生活 (720p)[1280*720][1280*720],http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
张家界1[1920*1080][1920*1080],http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
徐州-4高清[1920*1080][1920*1080],http://183.207.249.15/PLTV/3/224/3221225951/index.m3u8
徐州3HD[1920*1080][1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221225949/index.m3u8
德州公共频道 (1080p)[1920*1080][1920*1080],http://video.dztv.tv:1935/live/dzgg_gq/playlist.m3u8
德州公共频道 (480p)[853*480][853*480],http://video.dztv.tv:1935/live/dzgg_sj/playlist.m3u8
德州图文频道 (576p)[1024*576][1024*576],http://video.dztv.tv:1935/live/dztw_bq/playlist.m3u8
德州新闻频道 (576p)[1024*576][1024*576],http://video.dztv.tv:1935/live/xwzh_bq/playlist.m3u8
德州新闻频道 (1080p)[1920*1080][1920*1080],http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8
德州新闻频道 (480p)[853*480][853*480],http://video.dztv.tv:1935/live/xwzh_sj/playlist.m3u8
忠县文旅频道 (576p)[785*576][785*576],http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_36.stream/playlist.m3u8
忠县综合频道 (576p)[785*576][785*576],http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_35.stream/playlist.m3u8
惠州公共[1920*1080][1920*1080],http://livehuiz.chinamcache.com/live/zb02.m3u8
惠州新闻综合[640*480][640*480],http://dslive.grtn.cn/hzzh/sd/live.m3u8
惠州新闻综合[1920*1080][1920*1080],http://livehuiz.chinamcache.com/live/zb01.m3u8
成都公共[1280*720][1280*720],http://149.129.100.78/cdtv.php?id=5
成都少儿[768*576][768*576],http://149.129.100.78/cdtv.php?id=6
成都影视[768*576][768*576],http://149.129.100.78/cdtv.php?id=45
成都新闻综合[1280*720][1280*720],http://149.129.100.78/cdtv.php?id=1
成都经济[768*576][768*576],http://149.129.100.78/cdtv.php?id=2
成都都市[768*576][768*576],http://149.129.100.78/cdtv.php?id=3
房山电视台[1024*576][1024*576],https://live.funhillrm.com/2/playlist.m3u8
抚州公共频道[320*270][320*270],http://111.75.179.195:30767/video/live_vide2.m3u8
敦煌电视台 (1080p)[1920*1080][1920*1080],http://117.156.28.119/270000001111/1110000028/index.m3u8
新婚夫妇的性生活[1920*1080][1920*1080],https://156zy.suyunbo.tv/2018/07/21/RiQKisSwjNi4r7Hb/playlist.m3u8
新泰乡村党建 (480p)[640*480][640*480],http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新泰生活频道 (480p)[640*480][640*480],http://live.xtgdw.cn:1935/live/xtsh/playlist.m3u8
新泰综合频道 (480p)[640*480][640*480],http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
旅游卫视[785*576][785*576],http://223.82.250.72/live/lvyoustv/1.m3u8
无锡娱乐[1280*720][1280*720],http://149.129.100.78/wuxi.php?type=tv&id=wxtv2
无锡新闻综合[1280*720][1280*720],http://149.129.100.78/wuxi.php?type=tv&id=wxtv1
无锡生活[1280*720][1280*720],http://149.129.100.78/wuxi.php?type=tv&id=wxtv4
无锡经济[1280*720][1280*720],http://149.129.100.78/wuxi.php?type=tv&id=wxtv5
无锡都市资讯[1280*720][1280*720],http://149.129.100.78/wuxi.php?type=tv&id=wxtv3
日本全天新聞 (480p)[854*480][854*480],https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
晋中公共[1920*1080][1920*1080],http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中综合[1920*1080][1920*1080],http://jzlive.jztvnews.com:90/live/jzzh.m3u8
景县电视二套 (360p)[450*360][450*360],http://hbjx.chinashadt.com:1935/live/stream:jx2.stream_360p/playlist.m3u8
朔州1[853*480][853*480],http://stream.sxsztv.com/live1/playlist.m3u8
朔州2[853*480][853*480],http://stream.sxsztv.com/live2/playlist.m3u8
枣庄教育频道[960*540][960*540],http://stream.zzgd.tv/2/sd/live.m3u8
枣庄新闻综合[960*540][960*540],http://stream.zzgd.tv/1/sd/live.m3u8
梁平综合频道 (576p)[480*360][480*360],http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/playlist.m3u8
梅州综合[640*480][640*480],http://dslive.grtn.cn/mzzh/sd/live.m3u8
榆树综合频道[640*360][640*360],http://stream.zhystv.com/yset/sd/live.m3u8
武进新闻频道[1024*576][1024*576],http://live.wjyanghu.com/live/CH1.m3u8
武进生活频道[1024*576][1024*576],http://live.wjyanghu.com/live/CH2.m3u8
永新电视一套 (576p)[785*576][785*576],http://jxyx.chinashadt.com:2036/live/1002.stream/playlist.m3u8
永新电视三套 (576p)[785*576][785*576],http://jxyx.chinashadt.com:2036/live/1004.stream/playlist.m3u8
永新电视二套 (576p)[785*576][785*576],http://jxyx.chinashadt.com:2036/live/1003.stream/playlist.m3u8
汕头综合[853*480][853*480],http://dslive.grtn.cn/stzh/sd/live.m3u8
汕尾公共[853*480][853*480],http://dslive.grtn.cn/swzh/sd/live.m3u8
江苏体育休闲[1280*720][1280*720],http://149.129.100.78/jiangsu.php?id=jsty
江苏公共新闻[1280*720][1280*720],http://149.129.100.78/jiangsu.php?id=jsgg
江苏卫视高清[1920*1080][1920*1080],http://117.169.120.140:8080/live/hdjiangsustv/.m3u8
江苏国际[1280*720][1280*720],http://149.129.100.78/jiangsu.php?id=jsgj
江苏城市[1280*720][1280*720],http://149.129.100.78/jiangsu.php?id=jscs
江苏学习[1280*720][1280*720],http://149.129.100.78/jiangsu.php?id=jsxx
江苏综艺[1280*720][1280*720],http://149.129.100.78/jiangsu.php?id=jszy
江苏靓妆[1280*720][1280*720],http://149.129.100.78/jiangsu.php?id=jslz
江西公共农业[785*576][785*576],http://149.129.100.78/jxtv.php?id=jxtv5
江西卫视高清[1280*720][1280*720],http://117.169.120.140:8080/live/jiangxistv/.m3u8
江西少儿[1280*720][1280*720],http://149.129.100.78/jxtv.php?id=jxtv6
江西影视旅游[785*576][785*576],http://149.129.100.78/jxtv.php?id=jxtv4
江西新闻[1280*720][1280*720],http://149.129.100.78/jxtv.php?id=jxtv7
江西移动电视[785*576][785*576],http://149.129.100.78/jxtv.php?id=jxtv8
江西经济生活[785*576][785*576],http://149.129.100.78/jxtv.php?id=jxtv3
江西都市[785*576][785*576],http://149.129.100.78/jxtv.php?id=jxtv2
江门综合[1920*1080][1920*1080],http://218.17.99.211:5080/hls/ttsw6ccn.m3u8
沧县电视二套 (576p)[785*576][785*576],http://hebcx.chinashadt.com:2036/live/10002.stream/playlist.m3u8
沧县电视综合 (576p)[785*576][785*576],http://hebcx.chinashadt.com:2036/live/10001.stream/playlist.m3u8
河北农民 (576p)[1047*576][1047*576],http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream/playlist.m3u8
河北农民 (360p)[654*360][654*360],http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream_360p/playlist.m3u8
河北农民[960*540][960*540],http://live3.plus.hebtv.com/nmpdx/playlist.m3u8
河北卫视 (576p)[785*576][785*576],http://hbpx.chinashadt.com:2036/live/px4.stream/playlist.m3u8
河北少儿科教[960*540][960*540],http://live6.plus.hebtv.com/sekjx/playlist.m3u8
河北影视剧[960*540][960*540],http://live6.plus.hebtv.com/hbysx/hd/live.m3u8
河北经济生活[960*540][960*540],http://live2.plus.hebtv.com/jjshx/playlist.m3u8
河北都市[960*540][960*540],http://live3.plus.hebtv.com/hbdsx/playlist.m3u8
河源综合[640*480][640*480],http://dslive.grtn.cn/hyzh/sd/live.m3u8
济宁公共频道[800*450][800*450],http://lives.jnnews.tv/video/s10001-JTV3/index.m3u8
济宁图文频道[768*576][768*576],http://lives.jnnews.tv/video/s10001-JTV4/index.m3u8
济宁教育频道[1920*1080][1920*1080],http://lives.jnnews.tv/video/s10001-JTV2/index.m3u8
浙江卫视[1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江国际[1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿[1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江影视[1280*720][1280*720],http://hw-m-l.cztv.com/channels/lantian/channel05/720p.m3u8
浙江教科影视[1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代[1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江新闻[1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江民生休闲[1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活[1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道[1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
海南少儿[1280*720][1280*720],http://149.129.100.78/hainan.php?id=9
海南文旅[1280*720][1280*720],http://149.129.100.78/hainan.php?id=8
海南新闻[853*480][853*480],http://149.129.100.78/hainan.php?id=5
海南经济[853*480][853*480],http://149.129.100.78/hainan.php?id=4
海盐新闻频道[1280*720][1280*720],http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
海西州综合频道[720*576][720*576],http://stream.haixitv.cn/1/sd/live.m3u8
涡阳新闻综合[640*480][640*480],http://220.180.110.101:8083/videos/live/36/57/hwEHU4UVQ1Iv5/hwEHU4UVQ1Iv5.M3U8
深圳公共[1280*720][1280*720],http://149.129.100.78/sztv.php?id=4
深圳卫视高清[1920*1080][1920*1080],http://117.169.120.140:8080/live/hdshenzhenstv/.m3u8
深圳娱乐[1280*720][1280*720],http://149.129.100.78/sztv.php?id=6
深圳电视剧[1280*720][1280*720],http://149.129.100.78/sztv.php?id=3
深圳移动电视[480*360][480*360],http://149.129.100.78/sztv.php?id=8
深圳蛇口[1920*1080][1920*1080],http://218.17.99.211:82/hls/d4encs75.m3u8
深圳都市[1280*720][1280*720],http://149.129.100.78/sztv.php?id=2
湖北卫视高清[1920*1080][1920*1080],http://117.169.120.140:8080/live/hdhubeistv/.m3u8
湖南公共[640*360][640*360],http://149.129.100.78/hunan.php?id=261
湖南卫视 (576p)[785*576][785*576],http://hbpx.chinashadt.com:2036/live/px5.stream/playlist.m3u8
湖南国际[640*360][640*360],http://149.129.100.78/hunan.php?id=229
湖南娱乐[640*360][640*360],http://149.129.100.78/hunan.php?id=344
湖南电视剧[640*360][640*360],http://149.129.100.78/hunan.php?id=484
湖南经视 [Not 24/7][640*360][640*360],http://149.129.100.78/hunan.php?id=280
湖南都市[640*360][640*360],http://149.129.100.78/hunan.php?id=346
滁州公共频道 (450p)[800*450][800*450],http://183.167.193.45:1935/live/cztvgg/playlist.m3u8
滁州新闻综合 (450p)[800*450][800*450],http://183.167.193.45:1935/live/cztvzh/playlist.m3u8
滦县综合频道 (576p)[1047*576][1047*576],http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8
